0, Infinity, Infinity, 86310.25642827815, Infinity, 87244.0647337767, 85924.87378699318, Infinity, Infinity, 2.237545196951416E269, 441114.53780626267, Infinity, 87244.0647337767, Infinity, Infinity, 6.287780297397244E8, Infinity, Infinity, Infinity, 4.665524109288783E168, 1.618936348145231E81
470, 19108.01936954437, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
471, 18954.177953984883, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
472, 19073.626423524733, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
473, 53584.2519788402, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
474, 18866.50690900225, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
475, 18725.02846246612, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
476, 18854.96969621151, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
477, 18808.715452056236, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
478, 18682.1715158968, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
479, 19133.58411597704, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
480, 19023.451332506113, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
481, 18736.092449429292, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
482, 18847.046182167913, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
483, 18693.92750241769, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
484, 18065.977415934994, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455, 18661.100685988185
485, 20705.96744473495, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
486, 19108.804218848833, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
487, 18938.606742256234, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
488, 30836.27121001771, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
489, 18897.905998945196, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
490, 18932.837102053316, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
491, 19041.823517957007, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
492, 25998.371336051103, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
493, 19106.64753264347, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
494, 19062.729290589654, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
495, 21949.352857411443, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
496, 21006.292986209217, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
497, 1.8347467323192814E8, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
498, 19024.209582373136, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
499, 32807.716524145515, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
500, 18799.277060919223, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
501, 19194.88372900989, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
502, 18890.263496767235, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
503, 19058.464896153095, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
504, 18882.158225140232, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
505, 18827.484815410226, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
506, 18729.423248189112, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
507, 18995.787515143682, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
508, 18918.993635806513, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17579.23591340219, 17681.097009086527, 17684.454616101815, 17856.841728974374, 18065.977415934994, 18231.643906522746, 18248.260006816607, 18295.29727035289, 18318.59802309103, 18387.29513045347, 18438.999224967458, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18632.399904946455
